1	2285	1079	1.6885987533e-08
2	2828	1079	2.88188324322e-08
3	1565	1079	8.66987192047e-27
4	935	1079	1.23693813023e-16
5	372	1079	3.02492142305e-13
6	1621	1079	0.0208176058691
7	298	1079	0.0185716647051
8	148	1079	0.00318279491029
9	1518	1079	1.04605634215e-45
10	821	1079	1.77728754829e-06
11	2916	1079	6.61742262645e-07
12	2416	1079	0.00812501026303
13	1649	1079	0.00221489377553
14	312	1079	4.58412231268e-67
15	1308	1079	0.0287235141413
16	489	1079	5.11290350692e-23
17	624	1079	0.0253038025109
18	2285	274	0.000473367018481
19	2285	1869	0.00177214539934
20	26	1869	4.61901797178e-07
21	2285	528	0.00670145247656
22	1589	528	0.0179234831444
23	2285	486	0.00101948832951
24	619	486	0.0139844733094
25	367	486	0.04337277136
26	2924	486	1.58503839675e-18
27	1461	717	0.0405407343679
28	2472	6	0.0427139265196
29	1929	1051	0.0302799265436
30	514	1727	6.26747955587e-14
31	514	1312	3.90065590251e-21
32	514	2277	0.00167058871466
33	1537	938	0.00056129446351
34	1537	907	0.00232318659714
35	1537	2046	0.00842414125224
36	1537	1187	0.000357629386788
37	828	2901	0.00146529295819
38	828	953	0.000198005951045
39	1731	953	0.00170914667897
40	2153	953	4.66540644805e-07
41	1710	2212	4.1180749584e-05
42	1710	336	0.000241509159518
43	56	336	0.0305758297334
44	1701	336	0.00213732595332
45	2728	336	1.44392053213e-11
46	1710	2587	0.000180588583064
47	1710	1333	1.23595568464e-108
48	935	1333	2.8711695589e-05
49	156	1333	1.28873740045e-12
50	821	1333	5.16642097387e-09
51	337	1333	1.30652414517e-05
52	2825	2440	5.68219388833e-46
53	2529	2440	0.00286221429631
54	130	2440	0.000260030030755
55	1668	2440	0.00881970290047
56	29	2440	0.0273591299117
57	2993	2440	3.11269614121e-05
58	2618	2440	7.07085385649e-06
59	2177	2440	0.0316738953102
60	56	2440	0.000487119187626
61	846	2440	0.0155496009123
62	641	2440	4.49670919458e-12
63	2825	2199	2.33376732959e-07
64	935	2199	1.98986344525e-93
65	1249	2199	4.40951657708e-28
66	954	2199	1.93981871565e-17
67	68	2199	0.0221279390133
68	1267	2199	2.36829263165e-12
69	1518	2199	4.19514357746e-206
70	2469	2199	1.39042304688e-65
71	573	2199	2.34394001992e-07
72	1054	2199	2.85646838808e-40
73	2916	2199	3.34241589292e-29
74	2700	2199	2.4879591473e-14
75	650	2199	8.58167734864e-10
76	287	2199	9.09824671913e-173
77	1371	2199	0.00286586237028
78	2825	2689	1.03698351379e-77
79	831	2689	1.06348337813e-18
80	1393	2689	0.00431313229527
81	2170	2689	0.00655723949209
82	2761	2689	1.57903178791e-21
83	2825	1718	2.98798691591e-18
84	1621	1718	1.19574096215e-22
85	298	1718	4.40823629392e-39
86	846	1718	2.55772509994e-17
87	1393	1718	1.81189213913e-08
88	2870	1718	5.18550455671e-10
89	1338	1718	2.31216606082e-65
90	48	1718	2.76833687412e-09
91	1834	1718	2.05903661462e-26
92	2825	321	0.0016841009182
93	1815	321	3.98181729106e-08
94	1699	321	0.00568231226406
95	1484	3004	1.16401033307e-155
96	1969	930	0.0
97	483	1578	0.00346873772852
98	1071	2600	0.0211511080024
99	366	990	0.0495424031023
100	1549	990	0.00240939313701
101	1932	990	0.0170755356557
102	366	2248	7.36028578068e-08
103	2074	2248	5.72771873442e-08
104	1783	2248	0.0116200623781
105	1654	2248	0.00885731826482
106	1589	2248	3.60156399403e-05
107	366	1558	0.00834834723686
108	2574	1558	1.69902446862e-08
109	366	1874	5.40737859282e-07
110	1668	1874	0.0225886851578
111	1621	1874	0.0177092474591
112	298	1874	1.05864243668e-12
113	1544	1874	0.000348605927836
114	617	1874	0.0131987934271
115	366	1574	5.70818306447e-30
116	570	1574	0.000530469253171
117	1806	1574	0.00828659494451
118	366	144	0.00585666324791
119	864	144	0.0262687420872
120	366	194	2.19520416105e-18
121	366	1664	0.0336525146088
122	1143	1664	3.06590575601e-08
123	1783	1664	3.49656167809e-12
124	2680	1664	8.04931362514e-25
125	362	1664	0.0399923207409
126	366	2642	0.0062827453079
127	2831	2642	1.56728075608e-46
128	366	468	0.0239963380672
129	2553	2557	2.84087453801e-11
130	2554	2557	2.56255054602e-42
131	2553	2801	1.10913421365e-07
132	2553	1896	0.0342905999023
133	645	1896	1.01981864427e-07
134	2386	1896	4.34351507478e-79
135	2249	1896	0.0135931850765
136	2020	1896	0.0121399929625
137	2553	1315	0.00538955401232
138	2553	25	0.0105540863427
139	1874	25	0.000555275675342
140	2105	25	0.0200413909962
141	1607	25	6.60803483589e-10
142	1874	2285	9.83491384903e-07
143	148	2285	0.000242386311163
144	152	2285	0.031380980647
145	1649	2285	0.0085035170244
146	1874	814	0.000136195421512
147	1393	814	0.00520812930022
148	1874	1894	0.00311328473995
149	1300	1894	0.0
150	1874	2133	9.70329350117e-26
151	2529	2133	0.043928019647
152	1503	2133	1.69592832608e-25
153	1794	2133	6.05078584212e-11
154	1549	2133	0.00557695470643
155	2593	2133	0.00411037131499
156	90	2133	0.000389230822344
157	1874	501	2.85899629877e-13
158	935	501	0.000864727391328
159	29	501	0.000620900681452
160	1730	501	0.00011794904683
161	1691	501	0.00140647382403
162	1874	2149	0.0267629241666
163	1806	2149	0.0165532117639
164	1879	2149	0.00032138356115
165	666	2149	1.04485080548e-09
166	788	2149	0.0243345069277
167	1815	2149	0.00626931548859
168	1244	1855	0.000728003616288
169	356	1773	0.0165707837483
170	1064	1773	0.00117647204604
171	2702	1284	5.37835771867e-22
172	2529	1332	1.62094805612e-13
173	1105	1332	1.29982692095e-06
174	292	1332	0.0120444887709
175	153	1332	7.95036187634e-09
176	2469	1332	2.34162188097e-66
177	1695	1332	1.3227988635e-22
178	2529	2469	1.87111813753e-52
179	2022	2469	3.98228201525e-13
180	2763	2469	4.59619653622e-05
181	957	2469	1.43433083423e-137
182	2529	1385	0.00411149276172
183	1765	1385	1.08923573322e-05
184	2529	146	0.00580688727863
185	2529	1066	2.43907840004e-101
186	2529	579	7.25314899378e-45
187	1668	579	6.24871816745e-09
188	2529	790	4.64540699636e-21
189	1621	790	9.01547732739e-12
190	2022	790	1.65725611205e-06
191	1697	790	6.08773201135e-10
192	1691	790	0.000131115189136
193	954	790	0.000402833853988
194	1639	790	0.0317586362796
195	2529	619	0.000452051683457
196	1249	619	0.0107909219467
197	298	619	1.08178110259e-17
198	369	619	6.45123788586e-07
199	2529	956	0.000115116161038
200	957	956	6.5203892258e-100
201	2529	2076	4.89628492471e-06
202	2900	2076	0.0168507192934
203	501	2076	5.19596488225e-58
204	2529	148	1.0957225104e-06
205	265	148	1.05889374817e-18
206	788	148	0.045990813154
207	2529	2745	0.00223388874709
208	952	2745	2.62113268849e-10
209	2517	2745	0.0298773994455
210	2529	1818	0.0140889508661
211	1239	1818	6.15158893266e-05
212	2529	2842	0.000458491594494
213	1016	2842	0.0201352777002
214	2728	2842	1.5608300569e-06
215	1308	2842	8.25016592646e-15
216	2373	2879	7.28378823955e-15
217	1621	2879	0.0168787308271
218	2022	2879	8.02210485351e-20
219	952	2879	0.0112295543277
220	2228	2879	9.52664198622e-05
221	1660	2879	0.0126358707552
222	2373	2599	0.027342784741
223	156	2599	8.3859605163e-05
224	152	2599	3.97391850521e-47
225	1379	2599	0.0308599491065
226	2860	2599	9.24817490026e-09
227	2373	2977	0.000311668038332
228	570	2977	1.97504288865e-103
229	156	2977	4.4008181813e-06
230	153	2977	5.54280962253e-05
231	2390	2977	0.0273867731423
232	369	2977	2.33250361564e-23
233	2753	2977	1.1245303928e-10
234	2373	623	3.328557511e-09
235	1565	623	2.60174562205e-19
236	2860	623	4.95552812831e-07
237	2769	623	0.0221629741221
238	2704	623	0.00883445118928
239	2373	123	2.20794918591e-17
240	2373	2009	0.00173624097323
241	2373	362	4.54248429921e-06
242	370	362	3.50572299884e-14
243	820	362	1.24918164346e-64
244	2373	2456	0.00163501679978
245	1527	2456	8.59155625454e-13
246	846	2456	0.000426838844706
247	2433	2456	0.000765617102451
248	883	2456	5.55428709327e-44
249	349	2456	0.0240706474988
250	1319	2456	0.0386238675091
251	1493	1357	5.66184503587e-07
252	946	1357	0.0396436846281
253	149	1357	0.0148864772329
254	1493	538	4.24588602298e-107
255	1668	538	4.56639874847e-41
256	1621	538	4.09860533704e-87
257	265	538	5.7997532583e-66
258	298	538	4.95411909433e-24
259	254	538	0.00251190722775
260	1493	312	0.00356476886482
261	1092	312	1.15328140477e-13
262	551	312	6.46682631591e-12
263	1608	312	0.0199812571612
264	666	312	9.61754068109e-09
265	538	312	2.18466508754e-20
266	152	312	0.0119664800499
267	1561	312	4.5397612618e-20
268	2201	1584	0.000768342649463
269	952	1584	5.8198281834e-17
270	2881	2064	0.000199030899224
271	1662	2064	1.88805299085e-09
272	2881	2945	0.0141101214799
273	1203	2945	1.09691226104e-07
274	2881	213	0.028711618557
275	2772	213	0.0231503271186
276	2881	2015	6.30965677755e-09
277	156	2015	1.59886986827e-30
278	2175	2015	5.30371612991e-08
279	1695	2015	6.08821302084e-128
280	2881	2834	0.0169362841141
281	645	2834	0.000571042665676
