1	1207	1379	1.0
2	1645	23	1.0
3	1727	1571	1.0
4	1371	138	1.0
5	86	1793	0.966666666667
6	95	207	1.0
7	1404	1078	1.0
8	637	1622	1.0
9	378	1788	1.0
10	194	855	1.0
11	1640	1096	1.0
12	584	1159	1.0
13	662	1745	1.0
14	384	1310	1.0
15	1694	352	1.0
16	1480	1762	1.0
17	941	72	1.0
18	1351	1392	1.0
19	1277	694	1.0
20	913	875	1.0
21	17	1358	0.97057580569
22	1278	921	1.0
23	1684	131	1.0
24	419	498	1.0
25	50	1007	1.0
26	1065	301	1.0
27	342	74	1.0
28	743	240	1.0
29	1280	1696	1.0
30	1091	1664	1.0
31	1553	407	
32	1377	762	1.0
33	1609	542	1.0
34	991	774	1.0
35	1534	1111	
36	816	1062	1.0
37	1358	892	1.0
38	222	892	0.999999807564
39	114	677	1.0
40	1375	567	1.0
41	962	803	1.0
42	245	1746	1.0
43	1479	1161	1.0
44	709	408	1.0
45	1635	368	1.0
46	1259	1291	1.0
47	1033	1603	1.0
48	551	577	1.0
49	536	633	1.0
50	536	932	1.0
51	1283	1016	1.0
52	695	1016	
53	833	1016	
54	21	973	1.0
55	21	1495	1.0
56	21	1376	1.0
57	21	824	1.0
58	281	1457	1.0
59	911	1523	1.0
60	937	1307	1.0
61	1424	1307	1.0
62	1508	791	1.0
63	770	137	1.0
64	770	260	1.0
65	1681	522	1.0
66	1731	895	1.0
67	759	1302	1.0
68	759	920	1.0
69	1720	1255	1.0
70	1574	1199	1.0
71	853	48	1.0
72	1429	254	1.0
73	282	639	1.0
74	96	1020	
75	314	1706	1.0
76	1021	840	1.0
77	1820	772	1.0
78	521	1691	1.0
79	330	1176	1.0
80	1701	912	1.0
81	456	1342	1.0
82	1242	612	1.0
83	1396	1492	1.0
84	773	955	1.0
85	487	1084	1.0
86	1317	1819	1.0
87	412	821	1.0
88	1275	1542	1.0
89	1551	594	1.0
90	1551	1572	0.99999999992
91	689	777	1.0
92	257	792	1.0
93	1074	1732	1.0
94	1414	850	0.917977181622
95	1717	249	1.0
96	1717	1059	1.0
97	1517	516	1.0
98	1595	618	1.0
99	755	1398	1.0
100	874	1219	1.0
101	874	1669	0.95138752606
102	874	364	1.0
103	1433	1487	1.0
104	82	396	1.0
105	241	63	1.0
106	961	1543	1.0
107	418	1315	1.0
108	1067	1289	1.0
109	1298	1713	1.0
110	1650	24	1.0
111	616	1435	0.959770997899
112	867	724	1.0
113	1393	985	1.0
114	66	1665	1.0
115	887	1665	1.0
116	1072	1001	1.0
117	349	868	
118	349	1716	1.0
119	1177	321	1.0
120	1787	1332	1.0
121	996	544	1.0
122	1730	459	1.0
123	1559	1104	1.0
124	277	1104	1.0
125	701	290	1.0
126	1308	391	1.0
127	1385	1090	1.0
128	1162	1152	1.0
129	127	371	1.0
130	268	1666	1.0
131	863	800	1.0
132	1602	1538	1.0
133	531	1539	1.0
134	653	1794	
135	1249	226	1.0
136	1249	30	1.0
137	162	733	1.0
138	505	1136	1.0
139	502	1795	1.0
140	1444	1591	1.0
141	1444	171	1.0
142	952	1548	1.0
143	1327	699	1.0
144	388	718	1.0
145	1337	451	1.0
146	1442	322	1.0
147	1422	1418	1.0
148	1452	600	1.0
149	1000	1378	1.0
150	1151	1212	1.0
151	1013	998	1.0
152	1013	220	1.0
153	1013	56	1.0
154	1600	1333	1.0
155	1473	1044	1.0
156	208	1628	1.0
157	113	1294	1.0
158	1513	337	1.0
159	202	889	1.0
160	802	1567	1.0
161	1034	183	1.0
162	1118	1070	1.0
163	861	1644	1.0
164	1282	1644	1.0
165	369	1644	0.580816690304
166	395	1644	1.0
167	147	1644	1.0
168	1300	1484	1.0
169	1154	992	1.0
170	4	992	1.0
171	581	530	1.0
172	581	728	1.0
173	70	184	1.0
174	1688	1120	1.0
175	1581	683	1.0
176	159	1764	1.0
177	1029	1642	1.0
178	1483	233	
179	1763	233	1.0
180	1685	233	1.0
181	589	452	1.0
182	1671	1695	1.0
183	1671	390	1.0
184	236	347	
185	1584	410	1.0
186	567	974	1.0
187	1130	1010	1.0
188	490	1773	1.0
189	1204	242	1.0
190	1229	1652	1.0
191	553	1607	1.0
192	40	1674	1.0
193	1160	674	1.0
194	1160	775	1.0
195	1160	340	1.0
196	12	1015	
197	1218	61	1.0
198	243	1388	1.0
199	1372	1517	1.0
200	1372	168	1.0
201	286	173	1.0
202	67	458	
203	1395	1778	1.0
204	1446	225	1.0
205	738	1470	1.0
206	621	312	1.0
207	1775	537	1.0
208	475	259	1.0
209	210	354	1.0
210	758	85	1.0
211	990	1320	1.0
212	582	860	1.0
213	582	640	1.0
214	606	1292	1.0
215	1126	552	1.0
216	538	1077	1.0
217	1799	1455	1.0
218	610	1295	1.0
219	212	980	1.0
220	212	334	1.0
221	261	441	1.0
222	415	54	1.0
223	107	344	
224	1626	820	1.0
225	59	820	1.0
226	1505	820	1.0
227	1714	1238	1.0
228	1274	1525	1.0
229	1182	817	1.0
230	247	1722	1.0
231	988	1477	1.0
232	445	615	1.0
233	287	1772	1.0
234	1020	929	1.0
235	1020	383	1.0
236	279	235	1.0
237	1678	503	1.0
238	379	1309	1.0
239	707	651	1.0
240	515	1268	1.0
241	688	1064	1.0
242	139	188	1.0
243	1813	188	1.0
244	427	188	1.0
245	1250	188	
246	1515	731	1.0
247	43	1806	
248	1403	265	1.0
249	1711	280	1.0
250	1080	910	1.0
251	31	483	
252	1184	1661	1.0
253	587	1769	1.0
254	587	1555	1.0
255	1079	1698	1.0
256	1335	1246	1.0
257	335	1246	1.0
258	1159	1654	1.0
259	1216	1782	1.0
260	631	1780	1.0
261	1142	237	1.0
262	1810	601	1.0
263	1428	1680	1.0
264	883	1349	1.0
265	664	270	1.0
266	1129	372	1.0
267	1737	212	
268	209	1215	1.0
269	1272	217	1.0
270	1463	814	1.0
271	117	353	1.0
272	156	423	1.0
273	267	1663	1.0
274	854	969	1.0
275	644	643	1.0
276	730	1792	1.0
277	1263	1451	1.0
278	417	722	1.0
279	654	170	1.0
280	894	1051	1.0
281	367	1346	1.0
282	1068	13	
283	154	218	1.0
284	227	218	
285	765	764	1.0
286	752	682	1.0
287	1098	682	1.0
288	1789	1809	1.0
289	896	717	
